crop_id,source_image,crop_path,score,class_id,x1,y1,x2,y2,padding
field000_28_11_1000_CML_wbc_0000,<FIELDS>/28_11_1000_CML.png,crops/field000_28_11_1000_CML_wbc_0000.png,0.7913343906402588,0,289,191,396,316,0.1
field000_28_11_1000_CML_wbc_0001,<FIELDS>/28_11_1000_CML.png,crops/field000_28_11_1000_CML_wbc_0001.png,0.7893706560134888,0,69,277,173,406,0.1
field000_28_11_1000_CML_wbc_0002,<FIELDS>/28_11_1000_CML.png,crops/field000_28_11_1000_CML_wbc_0002.png,0.7393314242362976,0,255,529,373,639,0.1
field000_28_11_1000_CML_wbc_0003,<FIELDS>/28_11_1000_CML.png,crops/field000_28_11_1000_CML_wbc_0003.png,0.733849048614502,0,218,442,334,584,0.1
field000_28_11_1000_CML_wbc_0004,<FIELDS>/28_11_1000_CML.png,crops/field000_28_11_1000_CML_wbc_0004.png,0.6930189728736877,0,0,72,43,209,0.1
field001_28_14_1000_CML_wbc_0000,<FIELDS>/28_14_1000_CML.png,crops/field001_28_14_1000_CML_wbc_0000.png,0.8239622712135315,0,341,325,448,462,0.1
field001_28_14_1000_CML_wbc_0001,<FIELDS>/28_14_1000_CML.png,crops/field001_28_14_1000_CML_wbc_0001.png,0.7911534309387207,0,196,161,294,288,0.1
field001_28_14_1000_CML_wbc_0002,<FIELDS>/28_14_1000_CML.png,crops/field001_28_14_1000_CML_wbc_0002.png,0.788872480392456,0,0,101,103,255,0.1
field002_28_16_1000_CML_wbc_0000,<FIELDS>/28_16_1000_CML.png,crops/field002_28_16_1000_CML_wbc_0000.png,0.8035856485366821,0,236,288,345,425,0.1
field002_28_16_1000_CML_wbc_0001,<FIELDS>/28_16_1000_CML.png,crops/field002_28_16_1000_CML_wbc_0001.png,0.7890725135803223,0,89,243,194,376,0.1
field002_28_16_1000_CML_wbc_0002,<FIELDS>/28_16_1000_CML.png,crops/field002_28_16_1000_CML_wbc_0002.png,0.7690795063972473,0,549,101,639,221,0.1
field002_28_16_1000_CML_wbc_0003,<FIELDS>/28_16_1000_CML.png,crops/field002_28_16_1000_CML_wbc_0003.png,0.6616180539131165,0,246,85,328,194,0.1
field003_28_17_1000_CML_wbc_0000,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0000.png,0.8090637922286987,0,283,397,373,509,0.1
field003_28_17_1000_CML_wbc_0001,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0001.png,0.7975366115570068,0,411,352,496,459,0.1
field003_28_17_1000_CML_wbc_0002,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0002.png,0.7940191030502319,0,36,204,132,327,0.1
field003_28_17_1000_CML_wbc_0003,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0003.png,0.7925467491149902,0,405,132,511,267,0.1
field003_28_17_1000_CML_wbc_0004,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0004.png,0.7785054445266724,0,4,346,100,464,0.1
field003_28_17_1000_CML_wbc_0005,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0005.png,0.7779054045677185,0,581,0,639,54,0.1
field003_28_17_1000_CML_wbc_0006,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0006.png,0.7726809978485107,0,360,399,467,532,0.1
field003_28_17_1000_CML_wbc_0007,<FIELDS>/28_17_1000_CML.png,crops/field003_28_17_1000_CML_wbc_0007.png,0.7113075852394104,0,436,404,535,519,0.1
field004_28_21_1000_CML_wbc_0000,<FIELDS>/28_21_1000_CML.png,crops/field004_28_21_1000_CML_wbc_0000.png,0.8142997026443481,0,413,340,514,475,0.1
field004_28_21_1000_CML_wbc_0001,<FIELDS>/28_21_1000_CML.png,crops/field004_28_21_1000_CML_wbc_0001.png,0.7970378398895264,0,225,168,333,306,0.1
field005_28_23_1000_CML_wbc_0000,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0000.png,0.819282591342926,0,60,115,167,244,0.1
field005_28_23_1000_CML_wbc_0001,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0001.png,0.8145208954811096,0,284,85,384,211,0.1
field005_28_23_1000_CML_wbc_0002,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0002.png,0.7894604206085205,0,274,302,375,424,0.1
field005_28_23_1000_CML_wbc_0003,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0003.png,0.7880502939224243,0,493,462,579,576,0.1
field005_28_23_1000_CML_wbc_0004,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0004.png,0.7765104174613953,0,381,457,482,580,0.1
field005_28_23_1000_CML_wbc_0005,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0005.png,0.7741629481315613,0,546,468,639,597,0.1
field005_28_23_1000_CML_wbc_0006,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0006.png,0.7696326971054077,0,384,352,491,480,0.1
field005_28_23_1000_CML_wbc_0007,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0007.png,0.7625572085380554,0,365,117,463,238,0.1
field005_28_23_1000_CML_wbc_0008,<FIELDS>/28_23_1000_CML.png,crops/field005_28_23_1000_CML_wbc_0008.png,0.749801754951477,0,327,364,413,474,0.1
field006_28_24_1000_CML_wbc_0000,<FIELDS>/28_24_1000_CML.png,crops/field006_28_24_1000_CML_wbc_0000.png,0.8170533776283264,0,179,468,281,600,0.1
field006_28_24_1000_CML_wbc_0001,<FIELDS>/28_24_1000_CML.png,crops/field006_28_24_1000_CML_wbc_0001.png,0.8155304193496704,0,135,159,242,294,0.1
field006_28_24_1000_CML_wbc_0002,<FIELDS>/28_24_1000_CML.png,crops/field006_28_24_1000_CML_wbc_0002.png,0.8010044693946838,0,78,400,175,531,0.1
field006_28_24_1000_CML_wbc_0003,<FIELDS>/28_24_1000_CML.png,crops/field006_28_24_1000_CML_wbc_0003.png,0.7976160645484924,0,359,363,455,490,0.1
field006_28_24_1000_CML_wbc_0004,<FIELDS>/28_24_1000_CML.png,crops/field006_28_24_1000_CML_wbc_0004.png,0.7970194220542908,0,36,356,128,476,0.1
field006_28_24_1000_CML_wbc_0005,<FIELDS>/28_24_1000_CML.png,crops/field006_28_24_1000_CML_wbc_0005.png,0.7885522246360779,0,488,406,587,530,0.1
field007_28_27_1000_CML_wbc_0000,<FIELDS>/28_27_1000_CML.png,crops/field007_28_27_1000_CML_wbc_0000.png,0.8133504986763,0,354,264,459,395,0.1
field007_28_27_1000_CML_wbc_0001,<FIELDS>/28_27_1000_CML.png,crops/field007_28_27_1000_CML_wbc_0001.png,0.81255704164505,0,415,450,518,578,0.1
field007_28_27_1000_CML_wbc_0002,<FIELDS>/28_27_1000_CML.png,crops/field007_28_27_1000_CML_wbc_0002.png,0.8080264925956726,0,475,59,585,196,0.1
field008_28_2_1000_CML_wbc_0000,<FIELDS>/28_2_1000_CML.png,crops/field008_28_2_1000_CML_wbc_0000.png,0.8142499923706055,0,414,327,521,465,0.1
field008_28_2_1000_CML_wbc_0001,<FIELDS>/28_2_1000_CML.png,crops/field008_28_2_1000_CML_wbc_0001.png,0.8129874467849731,0,381,258,483,379,0.1
field008_28_2_1000_CML_wbc_0002,<FIELDS>/28_2_1000_CML.png,crops/field008_28_2_1000_CML_wbc_0002.png,0.8109108805656433,0,450,149,555,288,0.1
field008_28_2_1000_CML_wbc_0003,<FIELDS>/28_2_1000_CML.png,crops/field008_28_2_1000_CML_wbc_0003.png,0.806190550327301,0,570,445,639,586,0.1
field008_28_2_1000_CML_wbc_0004,<FIELDS>/28_2_1000_CML.png,crops/field008_28_2_1000_CML_wbc_0004.png,0.789626955986023,0,495,108,594,233,0.1
field008_28_2_1000_CML_wbc_0005,<FIELDS>/28_2_1000_CML.png,crops/field008_28_2_1000_CML_wbc_0005.png,0.7765291929244995,0,84,116,183,241,0.1
field009_28_30_1000_CML_wbc_0000,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0000.png,0.8142445683479309,0,42,221,138,337,0.1
field009_28_30_1000_CML_wbc_0001,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0001.png,0.8134484887123108,0,58,0,162,92,0.1
field009_28_30_1000_CML_wbc_0002,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0002.png,0.7970731258392334,0,413,376,495,501,0.1
field009_28_30_1000_CML_wbc_0003,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0003.png,0.7882862687110901,0,341,236,437,356,0.1
field009_28_30_1000_CML_wbc_0004,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0004.png,0.781598687171936,0,58,58,181,199,0.1
field009_28_30_1000_CML_wbc_0005,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0005.png,0.7640404105186462,0,381,291,463,394,0.1
field009_28_30_1000_CML_wbc_0006,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0006.png,0.7595747113227844,0,0,514,48,638,0.1
field009_28_30_1000_CML_wbc_0007,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0007.png,0.6046642661094666,0,528,430,639,597,0.1
field009_28_30_1000_CML_wbc_0008,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0008.png,0.5124717950820923,0,598,405,639,568,0.1
field009_28_30_1000_CML_wbc_0009,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0009.png,0.45863738656044006,0,336,356,458,517,0.1
field009_28_30_1000_CML_wbc_0010,<FIELDS>/28_30_1000_CML.png,crops/field009_28_30_1000_CML_wbc_0010.png,0.39361822605133057,0,555,0,639,30,0.1
field010_28_31_1000_CML_wbc_0000,<FIELDS>/28_31_1000_CML.png,crops/field010_28_31_1000_CML_wbc_0000.png,0.8105360269546509,0,111,308,212,431,0.1
field010_28_31_1000_CML_wbc_0001,<FIELDS>/28_31_1000_CML.png,crops/field010_28_31_1000_CML_wbc_0001.png,0.802743136882782,0,290,304,395,432,0.1
field010_28_31_1000_CML_wbc_0002,<FIELDS>/28_31_1000_CML.png,crops/field010_28_31_1000_CML_wbc_0002.png,0.7056080102920532,0,18,195,118,314,0.1
field011_28_32_1000_CML_wbc_0000,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0000.png,0.8191722631454468,0,449,189,548,316,0.1
field011_28_32_1000_CML_wbc_0001,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0001.png,0.8127202987670898,0,378,353,480,483,0.1
field011_28_32_1000_CML_wbc_0002,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0002.png,0.8066002726554871,0,250,268,338,383,0.1
field011_28_32_1000_CML_wbc_0003,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0003.png,0.7973486185073853,0,316,148,406,263,0.1
field011_28_32_1000_CML_wbc_0004,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0004.png,0.7853348255157471,0,0,157,73,273,0.1
field011_28_32_1000_CML_wbc_0005,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0005.png,0.6537627577781677,0,605,225,639,362,0.1
field011_28_32_1000_CML_wbc_0006,<FIELDS>/28_32_1000_CML.png,crops/field011_28_32_1000_CML_wbc_0006.png,0.6459971070289612,0,306,318,372,404,0.1
field012_28_33_1000_CML_wbc_0000,<FIELDS>/28_33_1000_CML.png,crops/field012_28_33_1000_CML_wbc_0000.png,0.8189398646354675,0,0,50,66,183,0.1
field012_28_33_1000_CML_wbc_0001,<FIELDS>/28_33_1000_CML.png,crops/field012_28_33_1000_CML_wbc_0001.png,0.8102907538414001,0,560,375,639,514,0.1
field012_28_33_1000_CML_wbc_0002,<FIELDS>/28_33_1000_CML.png,crops/field012_28_33_1000_CML_wbc_0002.png,0.802856981754303,0,246,211,341,342,0.1
field012_28_33_1000_CML_wbc_0003,<FIELDS>/28_33_1000_CML.png,crops/field012_28_33_1000_CML_wbc_0003.png,0.8004032373428345,0,250,315,335,421,0.1
field012_28_33_1000_CML_wbc_0004,<FIELDS>/28_33_1000_CML.png,crops/field012_28_33_1000_CML_wbc_0004.png,0.7918973565101624,0,304,299,402,425,0.1
field012_28_33_1000_CML_wbc_0005,<FIELDS>/28_33_1000_CML.png,crops/field012_28_33_1000_CML_wbc_0005.png,0.7911515831947327,0,0,196,93,313,0.1
